date,macro_label,rule_based_regime,hmm_walk_forward_regime,sentence_count,agreement_rule_based,agreement_hmm,corpus_type
2024-08-22,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-08-23,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-08-26,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-08-27,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-08-28,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-08-29,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-08-30,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-09-02,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-09-03,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-09-04,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-09-05,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-09-06,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-09-09,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-09-10,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-09-11,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-09-12,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-09-13,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-09-16,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-09-17,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-09-18,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-09-19,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-09-20,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-09-23,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-09-24,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-09-25,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-09-26,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-09-27,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-09-30,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-01,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-02,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-03,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-04,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-07,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-08,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-09,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-10,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-11,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-14,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-15,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-16,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-17,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-18,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-21,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-22,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-23,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-24,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-25,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-28,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-29,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-30,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-10-31,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-11-01,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-11-04,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-11-05,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-11-06,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-11-07,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-11-08,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-11-11,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-11-12,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-11-13,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-11-14,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-11-15,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-11-18,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-11-19,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-11-20,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-11-21,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-11-22,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-11-25,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-11-26,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-11-27,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-11-28,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-11-29,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-02,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-03,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-04,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-05,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-06,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-09,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-10,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-11,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-12,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-13,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-16,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-17,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-18,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-19,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-20,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-23,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-24,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-25,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-26,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-27,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-30,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-12-31,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-01,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-02,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-03,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-06,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-07,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-08,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-09,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-10,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-13,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-14,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-15,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-16,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-17,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-20,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-21,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-22,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-23,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-24,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-27,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-28,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-29,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-30,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-01-31,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-02-03,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-02-04,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-02-05,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-02-06,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-02-07,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-02-10,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-02-11,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-02-12,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-02-13,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-02-14,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-02-17,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-02-18,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-02-19,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-02-20,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-02-21,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-02-24,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-02-25,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-02-26,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-02-27,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-02-28,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-03-03,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-03-04,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-03-05,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-03-06,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-03-07,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-03-10,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-03-11,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-03-12,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-03-13,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-03-14,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-03-17,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-03-18,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-03-19,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-03-20,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-03-21,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-03-24,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-03-25,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-03-26,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-03-27,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-03-28,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-03-31,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-01,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-02,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-03,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-04,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-07,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-08,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-09,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-10,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-11,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-14,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-15,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-16,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-17,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-18,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-21,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-22,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-23,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-24,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-25,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-28,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-29,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-04-30,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-01,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-02,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-05,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-06,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-07,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-08,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-09,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-12,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-13,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-14,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-15,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-16,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-19,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-20,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-21,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-22,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-23,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-26,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-27,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-28,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-29,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-05-30,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-06-02,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-06-03,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-06-04,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-06-05,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-06-06,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-06-09,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-06-10,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-06-11,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-06-12,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-06-13,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-06-16,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-06-17,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-06-18,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-06-19,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-06-20,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-06-23,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-06-24,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-06-25,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-06-26,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-06-27,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-06-30,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-01,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-02,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-03,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-04,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-07,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-08,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-09,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-10,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-11,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-14,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-15,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-16,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-17,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-18,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-21,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-22,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-23,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-24,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-25,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-28,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-29,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-30,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-07-31,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-08-01,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-08-04,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-08-05,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-08-06,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-08-07,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-08-08,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-08-11,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-08-12,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-08-13,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-08-14,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-08-15,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-08-18,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-08-19,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-08-20,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-08-21,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-08-22,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-08-25,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-08-26,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-08-27,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-08-28,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2025-08-29,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-01,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-02,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-03,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-04,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-05,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-08,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-09,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-10,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-11,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-12,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-15,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-16,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-17,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-18,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-19,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-22,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-23,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-24,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-25,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-26,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-29,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-09-30,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-01,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-02,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-03,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-06,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-07,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-08,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-09,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-10,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-13,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-14,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-15,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-16,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-17,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-20,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-21,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-22,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-23,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-24,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-27,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-28,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-29,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-30,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-10-31,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-11-03,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-11-04,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-11-05,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-11-06,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-11-07,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-11-10,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-11-11,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-11-12,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-11-13,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-11-14,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-11-17,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-11-18,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-11-19,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-11-20,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-11-21,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-11-24,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-11-25,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-11-26,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-11-27,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-11-28,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-01,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-02,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-03,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-04,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-05,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
